DOMAIN,AMOUNT,IDCURRENCY,PLAYER_ID,TIMESTAMP,TIMESTAMP_IU,WEB_MOBILE_CHANNEL
BETBOO_TR,100,TRY      ,12801266,05/01/22 18:37,05/01/22,MOB
BETBOO_TR,30,TRY      ,14077577,05/01/22 18:11,05/01/22,MOB
BETBOO_TR,1500,TRY      ,11429291,05/01/22 18:42,05/01/22,MOB
BETBOO_TR,500,TRY      ,147484081,05/01/22 18:44,05/01/22,MOB
BETBOO_TR,150,TRY      ,11225039,05/01/22 18:07,05/01/22,MOB
BETBOO_TR,500,TRY      ,9134098,05/01/22 18:48,05/01/22,MOB
BETBOO_TR,100,TRY      ,8416893,05/01/22 18:55,05/01/22,WEB
BETBOO_TR,750,TRY      ,13186586,05/01/22 18:12,05/01/22,WEB
BETBOO_TR,1400,TRY      ,8297141,05/01/22 18:32,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14195107,05/01/22 18:42,05/01/22,MOB
BETBOO_TR,300,TRY      ,12984462,05/01/22 18:30,05/01/22,MOB
BETBOO_TR,150,TRY      ,14456549,05/01/22 18:29,05/01/22,MOB
BETBOO_TR,100,TRY      ,145143671,05/01/22 18:49,05/01/22,MOB
BETBOO_TR,50,TRY      ,11133662,05/01/22 18:31,05/01/22,MOB
BETBOO_TR,300,TRY      ,147860331,05/01/22 18:47,05/01/22,MOB
BETBOO_TR,200,TRY      ,8382986,05/01/22 18:24,05/01/22,WEB
BETBOO_TR,550,TRY      ,147095761,05/01/22 18:21,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 18:01,05/01/22,MOB
BETBOO_TR,100,TRY      ,10105901,05/01/22 18:58,05/01/22,MOB
BETBOO_TR,250,TRY      ,9932761,05/01/22 18:23,05/01/22,MOB
BETBOO_TR,100,TRY      ,14051612,05/01/22 18:45,05/01/22,MOB
BETBOO_TR,1000,TRY      ,8380721,05/01/22 18:33,05/01/22,MOB
BETBOO_TR,385,TRY      ,12349204,05/01/22 18:26,05/01/22,MOB
BETBOO_TR,100,TRY      ,9090386,05/01/22 18:08,05/01/22,WEB
BETBOO_TR,300,TRY      ,14012928,05/01/22 0:16,05/01/22,MOB
BETBOO_TR,100,TRY      ,14012928,05/01/22 0:50,05/01/22,MOB
BETBOO_TR,10000,TRY      ,145580801,05/01/22 0:50,05/01/22,MOB
BETBOO_TR,100,TRY      ,8382986,05/01/22 0:34,05/01/22,WEB
BETBOO_TR,100,TRY      ,147853621,05/01/22 0:17,05/01/22,MOB
BETBOO_TR,750,TRY      ,14429803,05/01/22 0:59,05/01/22,MOB
BETBOO_TR,200,TRY      ,147514951,05/01/22 0:59,05/01/22,MOB
BETBOO_TR,750,TRY      ,10156317,05/01/22 0:41,05/01/22,MOB
BETBOO_TR,750,TRY      ,14318489,05/01/22 0:55,05/01/22,MOB
BETBOO_TR,750,TRY      ,14429803,05/01/22 0:11,05/01/22,MOB
BETBOO_TR,300,TRY      ,14359025,05/01/22 0:09,05/01/22,MOB
BETBOO_TR,750,TRY      ,14416845,05/01/22 0:49,05/01/22,WEB
BETBOO_TR,100,TRY      ,8382986,05/01/22 0:12,05/01/22,WEB
BETBOO_TR,100,TRY      ,14048000,05/01/22 0:12,05/01/22,MOB
BETBOO_TR,100,TRY      ,13914726,05/01/22 0:42,05/01/22,MOB
BETBOO_TR,5000,TRY      ,10763376,05/01/22 0:12,05/01/22,MOB
BETBOO_TR,100,TRY      ,9817793,05/01/22 0:14,05/01/22,WEB
BETBOO_TR,100,TRY      ,9817793,05/01/22 0:28,05/01/22,WEB
BETBOO_TR,38,TRY      ,14018017,05/01/22 0:00,05/01/22,MOB
BETBOO_TR,500,TRY      ,14359025,05/01/22 0:04,05/01/22,MOB
BETBOO_TR,750,TRY      ,8288280,05/01/22 0:55,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 0:04,05/01/22,MOB
BETBOO_TR,25,TRY      ,144164081,05/01/22 15:37,05/01/22,MOB
BETBOO_TR,90,TRY      ,14470365,05/01/22 15:55,05/01/22,MOB
BETBOO_TR,50,TRY      ,14239835,05/01/22 15:16,05/01/22,MOB
BETBOO_TR,750,TRY      ,13555759,05/01/22 15:44,05/01/22,MOB
BETBOO_TR,5000,TRY      ,14362694,05/01/22 15:32,05/01/22,MOB
BETBOO_TR,50,TRY      ,147141941,05/01/22 15:14,05/01/22,MOB
BETBOO_TR,500,TRY      ,14190543,05/01/22 15:57,05/01/22,MOB
BETBOO_TR,200,TRY      ,12746386,05/01/22 15:01,05/01/22,MOB
BETBOO_TR,100,TRY      ,147251121,05/01/22 15:03,05/01/22,MOB
BETBOO_TR,100,TRY      ,14098660,05/01/22 15:31,05/01/22,MOB
BETBOO_TR,200,TRY      ,14397711,05/01/22 15:58,05/01/22,MOB
BETBOO_TR,100,TRY      ,10105901,05/01/22 15:18,05/01/22,MOB
BETBOO_TR,620,TRY      ,12650794,05/01/22 15:26,05/01/22,MOB
BETBOO_TR,300,TRY      ,12598862,05/01/22 15:36,05/01/22,MOB
BETBOO_TR,1500,TRY      ,10093257,05/01/22 15:29,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 15:04,05/01/22,MOB
BETBOO_TR,800,TRY      ,12858847,05/01/22 15:05,05/01/22,MOB
BETBOO_TR,750,TRY      ,14000081,05/01/22 15:14,05/01/22,MOB
BETBOO_TR,500,TRY      ,14055703,05/01/22 15:31,05/01/22,MOB
BETBOO_TR,50,TRY      ,13356389,05/01/22 15:50,05/01/22,MOB
BETBOO_TR,500,TRY      ,147764311,05/01/22 15:49,05/01/22,MOB
BETBOO_TR,100,TRY      ,11206601,05/01/22 15:06,05/01/22,MOB
BETBOO_TR,130,TRY      ,13491200,05/01/22 15:09,05/01/22,MOB
BETBOO_TR,50,TRY      ,145920241,05/01/22 15:27,05/01/22,MOB
BETBOO_TR,100,TRY      ,14396942,05/01/22 15:04,05/01/22,MOB
BETBOO_TR,250,TRY      ,14190543,05/01/22 15:20,05/01/22,MOB
BETBOO_TR,200,TRY      ,147414931,05/01/22 15:57,05/01/22,MOB
BETBOO_TR,1000,TRY      ,147146871,05/01/22 15:04,05/01/22,MOB
BETBOO_TR,20,TRY      ,14139699,05/01/22 15:28,05/01/22,MOB
BETBOO_TR,200,TRY      ,147860331,05/01/22 15:17,05/01/22,MOB
BETBOO_TR,100,TRY      ,10140201,05/01/22 15:18,05/01/22,MOB
BETBOO_TR,50,TRY      ,14430344,05/01/22 15:51,05/01/22,MOB
BETBOO_TR,150,TRY      ,13038863,05/01/22 15:25,05/01/22,MOB
BETBOO_TR,100,TRY      ,11222063,05/01/22 15:04,05/01/22,MOB
BETBOO_TR,100,TRY      ,11443966,05/01/22 15:56,05/01/22,MOB
BETBOO_TR,486.54,TRY      ,11154282,05/01/22 15:21,05/01/22,WEB
BETBOO_TR,50,TRY      ,145527231,05/01/22 15:03,05/01/22,MOB
BETBOO_TR,750,TRY      ,14318489,05/01/22 15:41,05/01/22,MOB
BETBOO_TR,20,TRY      ,14139699,05/01/22 15:17,05/01/22,MOB
BETBOO_TR,130,TRY      ,14226396,05/01/22 15:55,05/01/22,WEB
BETBOO_TR,100,TRY      ,145143671,05/01/22 15:25,05/01/22,MOB
BETBOO_TR,200,TRY      ,12801266,05/01/22 15:27,05/01/22,MOB
BETBOO_TR,200,TRY      ,11228177,05/01/22 15:05,05/01/22,MOB
BETBOO_TR,100,TRY      ,8382986,05/01/22 15:50,05/01/22,WEB
BETBOO_TR,250,TRY      ,14478402,05/01/22 15:34,05/01/22,MOB
BETBOO_TR,100,TRY      ,14469090,05/01/22 15:35,05/01/22,WEB
BETBOO_TR,100,TRY      ,10105901,05/01/22 15:14,05/01/22,MOB
BETBOO_TR,230,TRY      ,14238103,05/01/22 15:18,05/01/22,MOB
BETBOO_TR,1000,TRY      ,8283550,05/01/22 15:22,05/01/22,MOB
BETBOO_TR,100,TRY      ,14335336,05/01/22 15:55,05/01/22,WEB
BETBOO_TR,100,TRY      ,14218547,05/01/22 15:13,05/01/22,MOB
BETBOO_TR,400,TRY      ,8341995,05/01/22 15:04,05/01/22,MOB
BETBOO_TR,200,TRY      ,14162190,05/01/22 15:52,05/01/22,MOB
BETBOO_TR,100,TRY      ,10158642,05/01/22 15:38,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14256471,05/01/22 6:58,05/01/22,MOB
BETBOO_TR,100,TRY      ,12581903,05/01/22 6:56,05/01/22,MOB
BETBOO_TR,300,TRY      ,14224200,05/01/22 6:31,05/01/22,MOB
BETBOO_TR,500,TRY      ,12880046,05/01/22 6:08,05/01/22,MOB
BETBOO_TR,450,TRY      ,9652172,05/01/22 6:46,05/01/22,MOB
BETBOO_TR,300,TRY      ,147715441,05/01/22 6:15,05/01/22,MOB
BETBOO_TR,250,TRY      ,14418619,05/01/22 6:43,05/01/22,MOB
BETBOO_TR,300,TRY      ,11906057,05/01/22 6:50,05/01/22,MOB
BETBOO_TR,450,TRY      ,12846685,05/01/22 6:43,05/01/22,WEB
BETBOO_TR,130,TRY      ,13209341,05/01/22 21:35,05/01/22,MOB
BETBOO_TR,100,TRY      ,147775491,05/01/22 21:40,05/01/22,MOB
BETBOO_TR,100,TRY      ,147869141,05/01/22 21:13,05/01/22,MOB
BETBOO_TR,100,TRY      ,14142915,05/01/22 21:45,05/01/22,WEB
BETBOO_TR,96,TRY      ,145000041,05/01/22 21:10,05/01/22,MOB
BETBOO_TR,1000,TRY      ,10065568,05/01/22 21:49,05/01/22,MOB
BETBOO_TR,200,TRY      ,12662074,05/01/22 21:03,05/01/22,MOB
BETBOO_TR,100,TRY      ,13979050,05/01/22 21:21,05/01/22,MOB
BETBOO_TR,200,TRY      ,10993531,05/01/22 21:34,05/01/22,MOB
BETBOO_TR,200,TRY      ,12332008,05/01/22 21:08,05/01/22,MOB
BETBOO_TR,100,TRY      ,14381146,05/01/22 21:59,05/01/22,MOB
BETBOO_TR,500,TRY      ,147870081,05/01/22 21:36,05/01/22,WEB
BETBOO_TR,1000,TRY      ,14359025,05/01/22 21:21,05/01/22,MOB
BETBOO_TR,50,TRY      ,14013256,05/01/22 21:00,05/01/22,MOB
BETBOO_TR,500,TRY      ,14382508,05/01/22 21:43,05/01/22,MOB
BETBOO_TR,70,TRY      ,14019639,05/01/22 21:13,05/01/22,MOB
BETBOO_TR,300,TRY      ,14429828,05/01/22 21:25,05/01/22,WEB
BETBOO_TR,200,TRY      ,12532604,05/01/22 21:35,05/01/22,MOB
BETBOO_TR,25,TRY      ,10793353,05/01/22 21:08,05/01/22,MOB
BETBOO_TR,1000,TRY      ,13900767,05/01/22 21:51,05/01/22,MOB
BETBOO_TR,100,TRY      ,11654335,05/01/22 21:13,05/01/22,MOB
BETBOO_TR,100,TRY      ,11283683,05/01/22 21:19,05/01/22,MOB
BETBOO_TR,400,TRY      ,14238103,05/01/22 21:25,05/01/22,MOB
BETBOO_TR,250,TRY      ,14338434,05/01/22 21:47,05/01/22,MOB
BETBOO_TR,130,TRY      ,12162402,05/01/22 21:19,05/01/22,MOB
BETBOO_TR,200,TRY      ,12485096,05/01/22 21:32,05/01/22,MOB
BETBOO_TR,200,TRY      ,12581903,05/01/22 21:18,05/01/22,MOB
BETBOO_TR,100,TRY      ,14490874,05/01/22 21:18,05/01/22,MOB
BETBOO_TR,100,TRY      ,145158501,05/01/22 21:02,05/01/22,MOB
BETBOO_TR,70,TRY      ,14282980,05/01/22 21:16,05/01/22,MOB
BETBOO_TR,200,TRY      ,13985833,05/01/22 21:53,05/01/22,MOB
BETBOO_TR,100,TRY      ,9817793,05/01/22 21:37,05/01/22,WEB
BETBOO_TR,100,TRY      ,12016965,05/01/22 21:46,05/01/22,MOB
BETBOO_TR,50,TRY      ,14377034,05/01/22 21:23,05/01/22,MOB
BETBOO_TR,1000,TRY      ,146780711,05/01/22 21:17,05/01/22,MOB
BETBOO_TR,100,TRY      ,14118922,05/01/22 21:33,05/01/22,MOB
BETBOO_TR,100,TRY      ,147528981,05/01/22 21:55,05/01/22,MOB
BETBOO_TR,150,TRY      ,147517641,05/01/22 21:10,05/01/22,MOB
BETBOO_TR,750,TRY      ,14452642,05/01/22 21:31,05/01/22,MOB
BETBOO_TR,650,TRY      ,13939918,05/01/22 21:29,05/01/22,MOB
BETBOO_TR,100,TRY      ,147869971,05/01/22 21:29,05/01/22,WEB
BETBOO_TR,850,TRY      ,10029455,05/01/22 21:27,05/01/22,MOB
BETBOO_TR,5250,TRY      ,8944193,05/01/22 21:41,05/01/22,MOB
BETBOO_TR,300,TRY      ,8378549,05/01/22 21:42,05/01/22,MOB
BETBOO_TR,1000,TRY      ,13900767,05/01/22 21:21,05/01/22,MOB
BETBOO_TR,300,TRY      ,13737856,05/01/22 21:28,05/01/22,MOB
BETBOO_TR,30,TRY      ,14263959,05/01/22 21:23,05/01/22,MOB
BETBOO_TR,100,TRY      ,11251776,05/01/22 21:50,05/01/22,MOB
BETBOO_TR,30,TRY      ,14263959,05/01/22 21:19,05/01/22,MOB
BETBOO_TR,250,TRY      ,11245259,05/01/22 21:53,05/01/22,MOB
BETBOO_TR,50,TRY      ,14263959,05/01/22 21:12,05/01/22,MOB
BETBOO_TR,170,TRY      ,14119887,05/01/22 21:10,05/01/22,MOB
BETBOO_TR,90,TRY      ,146025251,05/01/22 21:01,05/01/22,MOB
BETBOO_TR,100,TRY      ,11472902,05/01/22 21:33,05/01/22,MOB
BETBOO_TR,3050,TRY      ,10865549,05/01/22 21:33,05/01/22,MOB
BETBOO_TR,400,TRY      ,14422681,05/01/22 21:39,05/01/22,MOB
BETBOO_TR,750,TRY      ,14467716,05/01/22 21:37,05/01/22,MOB
BETBOO_TR,250,TRY      ,11245259,05/01/22 21:59,05/01/22,MOB
BETBOO_TR,250,TRY      ,8311104,05/01/22 21:04,05/01/22,MOB
BETBOO_TR,100,TRY      ,147869141,05/01/22 21:28,05/01/22,MOB
BETBOO_TR,130,TRY      ,13209341,05/01/22 21:51,05/01/22,MOB
BETBOO_TR,100,TRY      ,14394474,05/01/22 21:18,05/01/22,MOB
BETBOO_TR,29,TRY      ,14110308,05/01/22 21:12,05/01/22,MOB
BETBOO_TR,90,TRY      ,147050921,05/01/22 21:24,05/01/22,MOB
BETBOO_TR,100,TRY      ,13507110,05/01/22 21:56,05/01/22,MOB
BETBOO_TR,500,TRY      ,13752200,05/01/22 21:20,05/01/22,MOB
BETBOO_TR,20,TRY      ,14282469,05/01/22 21:27,05/01/22,MOB
BETBOO_TR,500,TRY      ,14134199,05/01/22 21:14,05/01/22,MOB
BETBOO_TR,4000,TRY      ,8944193,05/01/22 21:27,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 3:09,05/01/22,MOB
BETBOO_TR,60,TRY      ,11228177,05/01/22 3:09,05/01/22,MOB
BETBOO_TR,100,TRY      ,14025285,05/01/22 3:37,05/01/22,MOB
BETBOO_TR,10000,TRY      ,14290251,05/01/22 3:31,05/01/22,MOB
BETBOO_TR,150,TRY      ,14320569,05/01/22 3:09,05/01/22,MOB
BETBOO_TR,300,TRY      ,14320569,05/01/22 3:15,05/01/22,MOB
BETBOO_TR,10000,TRY      ,14290251,05/01/22 3:30,05/01/22,MOB
BETBOO_TR,70,TRY      ,147855021,05/01/22 3:44,05/01/22,MOB
BETBOO_TR,120,TRY      ,14012928,05/01/22 3:34,05/01/22,MOB
BETBOO_TR,400,TRY      ,147844071,05/01/22 3:23,05/01/22,MOB
BETBOO_TR,300,TRY      ,14320569,05/01/22 3:13,05/01/22,MOB
BETBOO_TR,200,TRY      ,146797711,05/01/22 16:13,05/01/22,MOB
BETBOO_TR,248,TRY      ,14098080,05/01/22 16:57,05/01/22,MOB
BETBOO_TR,400,TRY      ,10087003,05/01/22 16:40,05/01/22,MOB
BETBOO_TR,300,TRY      ,14422681,05/01/22 16:41,05/01/22,MOB
BETBOO_TR,550,TRY      ,9783965,05/01/22 16:09,05/01/22,WEB
BETBOO_TR,300,TRY      ,12818093,05/01/22 16:22,05/01/22,MOB
BETBOO_TR,500,TRY      ,12189327,05/01/22 16:24,05/01/22,MOB
BETBOO_TR,200,TRY      ,146144181,05/01/22 16:37,05/01/22,MOB
BETBOO_TR,100,TRY      ,147775491,05/01/22 16:30,05/01/22,MOB
BETBOO_TR,1000,TRY      ,145415091,05/01/22 16:12,05/01/22,MOB
BETBOO_TR,100,TRY      ,147865641,05/01/22 16:55,05/01/22,MOB
BETBOO_TR,80,TRY      ,145822151,05/01/22 16:22,05/01/22,MOB
BETBOO_TR,50,TRY      ,13287707,05/01/22 16:22,05/01/22,WEB
BETBOO_TR,100,TRY      ,13823625,05/01/22 16:25,05/01/22,MOB
BETBOO_TR,300,TRY      ,14168817,05/01/22 16:00,05/01/22,MOB
BETBOO_TR,200,TRY      ,14063053,05/01/22 16:50,05/01/22,MOB
BETBOO_TR,400,TRY      ,14118729,05/01/22 16:10,05/01/22,MOB
BETBOO_TR,500,TRY      ,12189327,05/01/22 16:37,05/01/22,MOB
BETBOO_TR,100,TRY      ,12485096,05/01/22 16:37,05/01/22,MOB
BETBOO_TR,1000,TRY      ,11429291,05/01/22 16:58,05/01/22,MOB
BETBOO_TR,180,TRY      ,14114648,05/01/22 16:02,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14195107,05/01/22 16:48,05/01/22,MOB
BETBOO_TR,200,TRY      ,147343571,05/01/22 16:01,05/01/22,MOB
BETBOO_TR,200,TRY      ,8387290,05/01/22 16:20,05/01/22,MOB
BETBOO_TR,1000,TRY      ,10895968,05/01/22 16:02,05/01/22,MOB
BETBOO_TR,100,TRY      ,13491200,05/01/22 16:00,05/01/22,MOB
BETBOO_TR,400,TRY      ,13960607,05/01/22 16:55,05/01/22,MOB
BETBOO_TR,5000,TRY      ,147050141,05/01/22 16:23,05/01/22,MOB
BETBOO_TR,100,TRY      ,10105901,05/01/22 16:22,05/01/22,MOB
BETBOO_TR,100,TRY      ,11283683,05/01/22 16:41,05/01/22,MOB
BETBOO_TR,400,TRY      ,8270605,05/01/22 16:57,05/01/22,MOB
BETBOO_TR,50,TRY      ,14444542,05/01/22 16:33,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 16:10,05/01/22,MOB
BETBOO_TR,75,TRY      ,147534641,05/01/22 16:38,05/01/22,MOB
BETBOO_TR,120,TRY      ,12016415,05/01/22 16:55,05/01/22,MOB
BETBOO_TR,400,TRY      ,8270605,05/01/22 16:22,05/01/22,MOB
BETBOO_TR,70,TRY      ,14065053,05/01/22 16:59,05/01/22,WEB
BETBOO_TR,60,TRY      ,147150191,05/01/22 16:44,05/01/22,MOB
BETBOO_TR,4500,TRY      ,8373387,05/01/22 16:18,05/01/22,MOB
BETBOO_TR,100,TRY      ,14066945,05/01/22 16:12,05/01/22,WEB
BETBOO_TR,41,TRY      ,14288791,05/01/22 16:37,05/01/22,MOB
BETBOO_TR,200,TRY      ,12427074,05/01/22 16:22,05/01/22,MOB
BETBOO_TR,30,TRY      ,14077577,05/01/22 16:19,05/01/22,MOB
BETBOO_TR,300,TRY      ,147050921,05/01/22 16:31,05/01/22,MOB
BETBOO_TR,300,TRY      ,14338434,05/01/22 16:15,05/01/22,MOB
BETBOO_TR,800,TRY      ,145791471,05/01/22 16:36,05/01/22,MOB
BETBOO_TR,100,TRY      ,10140201,05/01/22 16:19,05/01/22,MOB
BETBOO_TR,839,TRY      ,10985035,05/01/22 16:38,05/01/22,MOB
BETBOO_TR,100,TRY      ,14383906,05/01/22 16:29,05/01/22,MOB
BETBOO_TR,100,TRY      ,11222063,05/01/22 16:18,05/01/22,MOB
BETBOO_TR,200,TRY      ,145143671,05/01/22 16:40,05/01/22,MOB
BETBOO_TR,300,TRY      ,14471022,05/01/22 16:37,05/01/22,MOB
BETBOO_TR,100,TRY      ,147775491,05/01/22 16:06,05/01/22,MOB
BETBOO_TR,50,TRY      ,14091571,05/01/22 16:08,05/01/22,MOB
BETBOO_TR,100,TRY      ,14410560,05/01/22 16:11,05/01/22,MOB
BETBOO_TR,300,TRY      ,147860331,05/01/22 16:15,05/01/22,MOB
BETBOO_TR,100,TRY      ,145173161,05/01/22 16:31,05/01/22,MOB
BETBOO_TR,161,TRY      ,146707691,05/01/22 16:42,05/01/22,MOB
BETBOO_TR,200,TRY      ,13358338,05/01/22 16:38,05/01/22,MOB
BETBOO_TR,100,TRY      ,14194337,05/01/22 16:31,05/01/22,MOB
BETBOO_TR,29,TRY      ,14077577,05/01/22 16:39,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14047720,05/01/22 7:48,05/01/22,WEB
BETBOO_TR,750,TRY      ,13965491,05/01/22 7:09,05/01/22,MOB
BETBOO_TR,300,TRY      ,12680293,05/01/22 7:37,05/01/22,MOB
BETBOO_TR,100,TRY      ,10105901,05/01/22 7:34,05/01/22,MOB
BETBOO_TR,100,TRY      ,146879851,05/01/22 7:01,05/01/22,MOB
BETBOO_TR,200,TRY      ,14169217,05/01/22 7:48,05/01/22,MOB
BETBOO_TR,2400,TRY      ,147155851,05/01/22 7:45,05/01/22,MOB
BETBOO_TR,90,TRY      ,147528981,05/01/22 7:01,05/01/22,MOB
BETBOO_TR,50,TRY      ,10124749,05/01/22 7:25,05/01/22,MOB
BETBOO_TR,150,TRY      ,11511832,05/01/22 7:51,05/01/22,MOB
BETBOO_TR,100,TRY      ,8265111,05/01/22 7:08,05/01/22,MOB
BETBOO_TR,150,TRY      ,13760250,05/01/22 7:19,05/01/22,WEB
BETBOO_TR,200,TRY      ,145608281,05/01/22 7:36,05/01/22,MOB
BETBOO_TR,50,TRY      ,11223746,05/01/22 7:39,05/01/22,MOB
BETBOO_TR,2200,TRY      ,147155851,05/01/22 7:30,05/01/22,MOB
BETBOO_TR,150,TRY      ,12162402,05/01/22 7:04,05/01/22,MOB
BETBOO_TR,319,TRY      ,145251031,05/01/22 7:11,05/01/22,MOB
BETBOO_TR,500,TRY      ,147715441,05/01/22 7:45,05/01/22,MOB
BETBOO_TR,200,TRY      ,14162190,05/01/22 7:21,05/01/22,MOB
BETBOO_TR,500,TRY      ,147715441,05/01/22 7:19,05/01/22,MOB
BETBOO_TR,300,TRY      ,14224200,05/01/22 7:59,05/01/22,MOB
BETBOO_TR,20,TRY      ,14377034,05/01/22 7:29,05/01/22,MOB
BETBOO_TR,200,TRY      ,8284775,05/01/22 7:29,05/01/22,MOB
BETBOO_TR,300,TRY      ,13106055,05/01/22 7:18,05/01/22,WEB
BETBOO_TR,250,TRY      ,12048117,05/01/22 7:43,05/01/22,MOB
BETBOO_TR,59,TRY      ,12099226,05/01/22 7:54,05/01/22,MOB
BETBOO_TR,140,TRY      ,11511832,05/01/22 7:42,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14195107,05/01/22 7:55,05/01/22,MOB
BETBOO_TR,500,TRY      ,12680293,05/01/22 7:20,05/01/22,MOB
BETBOO_TR,40,TRY      ,11460225,05/01/22 7:40,05/01/22,MOB
BETBOO_TR,100,TRY      ,14048000,05/01/22 7:09,05/01/22,MOB
BETBOO_TR,300,TRY      ,9475208,05/01/22 12:20,05/01/22,MOB
BETBOO_TR,2070,TRY      ,14297111,05/01/22 12:11,05/01/22,MOB
BETBOO_TR,100,TRY      ,147753981,05/01/22 12:45,05/01/22,MOB
BETBOO_TR,30,TRY      ,14263959,05/01/22 12:38,05/01/22,WEB
BETBOO_TR,130,TRY      ,8352108,05/01/22 12:48,05/01/22,MOB
BETBOO_TR,48,TRY      ,14141825,05/01/22 12:01,05/01/22,WEB
BETBOO_TR,380.04,TRY      ,13654365,05/01/22 12:29,05/01/22,MOB
BETBOO_TR,1000,TRY      ,14309295,05/01/22 12:54,05/01/22,MOB
BETBOO_TR,25,TRY      ,14077577,05/01/22 12:03,05/01/22,MOB
BETBOO_TR,100,TRY      ,145478001,05/01/22 12:00,05/01/22,MOB
BETBOO_TR,100,TRY      ,14236137,05/01/22 12:49,05/01/22,MOB
BETBOO_TR,100,TRY      ,14263959,05/01/22 12:03,05/01/22,WEB
BETBOO_TR,60,TRY      ,11510683,05/01/22 12:45,05/01/22,MOB
BETBOO_TR,200,TRY      ,9697325,05/01/22 12:22,05/01/22,WEB
BETBOO_TR,100,TRY      ,147860331,05/01/22 12:09,05/01/22,MOB
BETBOO_TR,300,TRY      ,145608281,05/01/22 12:54,05/01/22,MOB
BETBOO_TR,1000,TRY      ,146721711,05/01/22 12:00,05/01/22,MOB
BETBOO_TR,1500,TRY      ,14297111,05/01/22 12:25,05/01/22,MOB
BETBOO_TR,300,TRY      ,14361245,05/01/22 12:44,05/01/22,MOB
BETBOO_TR,200,TRY      ,14118729,05/01/22 12:20,05/01/22,MOB
BETBOO_TR,100,TRY      ,12281562,05/01/22 12:13,05/01/22,MOB
BETBOO_TR,300,TRY      ,9475208,05/01/22 12:26,05/01/22,MOB
BETBOO_TR,200,TRY      ,147155851,05/01/22 12:42,05/01/22,MOB
BETBOO_TR,750,TRY      ,11013796,05/01/22 12:18,05/01/22,MOB
BETBOO_TR,750,TRY      ,10895968,05/01/22 12:20,05/01/22,MOB
BETBOO_TR,400,TRY      ,14213053,05/01/22 12:51,05/01/22,MOB
BETBOO_TR,170,TRY      ,12281562,05/01/22 12:05,05/01/22,MOB
BETBOO_TR,1100,TRY      ,12356159,05/01/22 12:17,05/01/22,MOB
BETBOO_TR,3000,TRY      ,9151895,05/01/22 12:32,05/01/22,WEB
BETBOO_TR,10414.54,TRY      ,14471622,05/01/22 12:57,05/01/22,MOB
BETBOO_TR,100,TRY      ,13668644,05/01/22 12:41,05/01/22,MOB
BETBOO_TR,100,TRY      ,147698631,05/01/22 12:41,05/01/22,MOB
BETBOO_TR,30,TRY      ,14263959,05/01/22 12:46,05/01/22,WEB
BETBOO_TR,750,TRY      ,10857217,05/01/22 12:02,05/01/22,MOB
BETBOO_TR,160,TRY      ,8270690,05/01/22 12:55,05/01/22,MOB
BETBOO_TR,100,TRY      ,8292932,05/01/22 12:26,05/01/22,MOB
BETBOO_TR,300,TRY      ,9475208,05/01/22 12:47,05/01/22,MOB
BETBOO_TR,200,TRY      ,9627488,05/01/22 12:23,05/01/22,MOB
BETBOO_TR,100,TRY      ,14048000,05/01/22 12:55,05/01/22,MOB
BETBOO_TR,220,TRY      ,8265111,05/01/22 12:13,05/01/22,MOB
BETBOO_TR,320,TRY      ,14361245,05/01/22 12:33,05/01/22,MOB
BETBOO_TR,50,TRY      ,14410247,05/01/22 12:42,05/01/22,WEB
BETBOO_TR,1600,TRY      ,9889680,05/01/22 12:52,05/01/22,WEB
BETBOO_TR,100,TRY      ,147709181,05/01/22 12:30,05/01/22,MOB
BETBOO_TR,500,TRY      ,9692352,05/01/22 12:15,05/01/22,MOB
BETBOO_TR,1000,TRY      ,146917721,05/01/22 12:30,05/01/22,MOB
BETBOO_TR,100,TRY      ,14086522,05/01/22 12:28,05/01/22,MOB
BETBOO_TR,80,TRY      ,14433780,05/01/22 12:41,05/01/22,MOB
BETBOO_TR,250,TRY      ,14051253,05/01/22 12:12,05/01/22,MOB
BETBOO_TR,500,TRY      ,12356159,05/01/22 12:32,05/01/22,MOB
BETBOO_TR,750,TRY      ,11507865,05/01/22 12:10,05/01/22,MOB
BETBOO_TR,100,TRY      ,11374287,05/01/22 12:53,05/01/22,MOB
BETBOO_TR,800,TRY      ,12858847,05/01/22 12:55,05/01/22,MOB
BETBOO_TR,700,TRY      ,12356159,05/01/22 12:05,05/01/22,MOB
BETBOO_TR,50,TRY      ,14312429,05/01/22 12:47,05/01/22,MOB
BETBOO_TR,200,TRY      ,14190072,05/01/22 12:13,05/01/22,MOB
BETBOO_TR,200,TRY      ,144996241,05/01/22 12:33,05/01/22,MOB
